,t,rollMed,perc25,perc75
0,-15.0,-0.9239548657507117,-1.6773420297815438,-0.7582930152475917
1,-14.5,-1.0140634914106714,-1.5940219950386867,-0.7423066939523882
2,-14.0,-0.9239548657507117,-1.4214228327965923,-0.7251353775195482
3,-13.5,-0.9126562665282785,-1.2797539841402257,-0.7138528924118291
4,-13.0,-0.8776882114544975,-1.1804961621627426,-0.6773704120085844
5,-12.5,-0.8702424497950032,-1.1008099233381783,-0.6568723079436206
6,-12.0,-0.8382355252544671,-1.0631389462251981,-0.638429597121412
7,-11.5,-0.7766656931362463,-0.9960225997384549,-0.5882384463549525
8,-11.0,-0.7427771652859683,-0.93613090805861,-0.5356526128650092
9,-10.5,-0.6831379268703737,-0.8764075112018239,-0.48825296960021713
10,-10.0,-0.6220683667340121,-0.8133692808371167,-0.4401192693960869
11,-9.5,-0.5630158303727995,-0.7415150325135089,-0.4013586612583717
12,-9.0,-0.5018415675949575,-0.6662513635343021,-0.3659485151950568
13,-8.5,-0.4431107690282703,-0.6134248478956363,-0.3286646905918653
14,-8.0,-0.3932087234945367,-0.5460868287767582,-0.29017945340839546
15,-7.5,-0.3441039071018537,-0.4688194981001015,-0.25397477170056604
16,-7.0,-0.30449733396709955,-0.4214790995101205,-0.22077717835836141
17,-6.5,-0.26346835062021867,-0.3679888046443063,-0.18956566986623358
18,-6.0,-0.22164699169609303,-0.30902326097483535,-0.1591921673787211
19,-5.5,-0.1873849552766591,-0.26591271486656964,-0.1327517334727561
20,-5.0,-0.15685500871726915,-0.22207081571846743,-0.1093717133129175
21,-4.5,-0.1264900721957929,-0.18343739984453222,-0.08679247414518881
22,-4.0,-0.10095772490882915,-0.1486323962003615,-0.06553934681582219
23,-3.5,-0.07672882939126158,-0.11935703656398022,-0.04560851442811664
24,-3.0,-0.05346098027954582,-0.09075493161512327,-0.030014800164472888
25,-2.5,-0.03596515998165639,-0.06650081485139059,-0.018872090798390917
26,-2.0,-0.022657116179030767,-0.04671416334780698,-0.009866025637726206
27,-1.5,-0.013628036143501276,-0.03097797140819125,-0.0043546408074326415
28,-1.0,-0.0062974305789409435,-0.019890377286329808,-0.0011020728784778555
29,-0.5,-0.0028437991252878714,-0.01025786531566017,-0.0008677016360518763
30,0.0,-0.002642398529885348,-0.006720491095375092,-0.0008677016360518763
31,0.5,-0.0027119055212878607,-0.007325475633630063,-0.0008677016360518763
32,1.0,-0.004021085331145979,-0.012999453938906669,-0.0009708740017160267
33,1.5,-0.00965198750316576,-0.022171709283032026,-0.001812291999247928
34,2.0,-0.017176446458302852,-0.03623621589834925,-0.006083142608645842
35,2.5,-0.026687668478427407,-0.048283431313708935,-0.012703230141895894
36,3.0,-0.040118691855710154,-0.06379485583135114,-0.021683408393469827
37,3.5,-0.05591411145928582,-0.08504525430187915,-0.03263314199682288
38,4.0,-0.07042365540513273,-0.10784788236603848,-0.04459164235866986
39,4.5,-0.08716603721129346,-0.13643872394509549,-0.060097212194397155
40,5.0,-0.10850028661413713,-0.15989390692021965,-0.07637361528019579
41,5.5,-0.13625509077019604,-0.18426937456143833,-0.092900102717413
42,6.0,-0.15765354984085267,-0.21536663958098679,-0.10963041953500863
43,6.5,-0.1840503266163367,-0.24843702731062223,-0.1263876945884661
44,7.0,-0.21357832101856022,-0.285408130317081,-0.1479936674248843
45,7.5,-0.24533180097907348,-0.3249374770748492,-0.17191950284523083
46,8.0,-0.27954893874454,-0.3626862496951375,-0.19635159467440522
47,8.5,-0.3106193777678712,-0.3997695506491752,-0.22153714100701372
48,9.0,-0.33906122690049934,-0.44134281962645616,-0.24409284096931577
49,9.5,-0.37234160823492024,-0.48337473868595615,-0.26900021188839873
50,10.0,-0.4049214850441516,-0.5243427664218712,-0.29130005133812265
51,10.5,-0.43509840926896826,-0.5637075069155064,-0.31898622107677793
52,11.0,-0.47273392744082265,-0.6033724926711639,-0.3451539403654645
53,11.5,-0.5034525569762138,-0.6442754967079254,-0.37359982536754865
