,t,rollMed,perc25,perc75
0,-15.0,-1.143308217374738,-1.2685120124760196,-0.7963210579618352
1,-14.5,-1.0070041539019954,-1.1443646063125263,-0.7388748688932663
2,-14.0,-0.9349271252326545,-1.088596676522215,-0.6947965017455018
3,-13.5,-0.8748950785118126,-1.0285763285392697,-0.6648599764165024
4,-13.0,-0.7995516663280142,-0.9442518484824962,-0.6236445936232418
5,-12.5,-0.7231318853270867,-0.908254831987712,-0.5802683914576949
6,-12.0,-0.6732671471565452,-0.8428301069314905,-0.534137562534416
7,-11.5,-0.6129517633723314,-0.7631005788897269,-0.4811440618484184
8,-11.0,-0.5570573289115268,-0.6940118907175572,-0.43283703491472947
9,-10.5,-0.5052370439976923,-0.6308083294184321,-0.38869093772806673
10,-10.0,-0.4571453593034387,-0.5718019347449115,-0.3482391211127729
11,-9.5,-0.4124535053291334,-0.5165197297140836,-0.31107522520573316
12,-9.0,-0.36942709353656156,-0.4645739730496956,-0.2768519575934365
13,-8.5,-0.3212530175475763,-0.41262353588593115,-0.24345307369432723
14,-8.0,-0.27935904684534574,-0.3649722215392135,-0.20836857478362192
15,-7.5,-0.24329489984049513,-0.3212530175475763,-0.16563373637020984
16,-7.0,-0.19971091994416668,-0.2781941594544257,-0.14157567540411375
17,-6.5,-0.16458749767624603,-0.23003943965622753,-0.1040310762082961
18,-6.0,-0.13754871124552892,-0.18925604551392894,-0.07558371257048546
19,-5.5,-0.11054142652669441,-0.1618866589078487,-0.05819583601751788
20,-5.0,-0.08771509455309223,-0.1359475101283394,-0.04687610289203481
21,-4.5,-0.06800071095904592,-0.11054142652669441,-0.03742901809845822
22,-4.0,-0.05309632427044608,-0.08633457428597091,-0.030385123447791623
23,-3.5,-0.038294876829713775,-0.06748232831210332,-0.02256204349245805
24,-3.0,-0.02776198481292358,-0.05111824857195302,-0.014840739356237212
25,-2.5,-0.02003815337782111,-0.036946441363703064,-0.008871983749307866
26,-2.0,-0.012253796492903923,-0.024683926281987567,-0.004707579864591582
