,t,rollMed,perc25,perc75
0,-15.0,-0.7967251968296964,-1.0135995086752174,-0.6749444325559886
1,-14.5,-0.7715052756307739,-1.0007101110842775,-0.6492810914749496
2,-14.0,-0.7876735016680331,-1.0135995086752174,-0.633815408707629
3,-13.5,-0.7550532381648669,-1.022161299888884,-0.6020749851383494
4,-13.0,-0.7151481964231062,-0.935761761450479,-0.5467859015346628
5,-12.5,-0.6847991743186204,-0.8669415721699172,-0.5174043695544357
6,-12.0,-0.638399768677195,-0.8020495891249939,-0.4836869015378615
7,-11.5,-0.6078041161928519,-0.7638429351528285,-0.44704938483423073
8,-11.0,-0.5556319271692238,-0.7143534289367834,-0.38497426945793667
9,-10.5,-0.5088026541976619,-0.6509961111283304,-0.3416752690822731
10,-10.0,-0.45765281676156966,-0.6192186905322354,-0.3121963703192322
11,-9.5,-0.4087235628521336,-0.5721924882563665,-0.27708206309006833
12,-9.0,-0.3688860869136332,-0.5165024387992996,-0.24749918214264655
13,-8.5,-0.32631648804657587,-0.46367123481861583,-0.21801768818406053
14,-8.0,-0.28865985538947514,-0.4294572060073465,-0.189002755149132
15,-7.5,-0.2589175713600369,-0.3831708177351487,-0.16129838661072604
16,-7.0,-0.22453927279914432,-0.3283703339968409,-0.13551402997101103
17,-6.5,-0.189002755149132,-0.2817186376507092,-0.11368728205026946
18,-6.0,-0.15697575699588462,-0.24235292727490207,-0.0920350077948941
19,-5.5,-0.12767193760803341,-0.20331012656878508,-0.0712784829000705
20,-5.0,-0.10301511653576712,-0.17011004102197555,-0.053648338604107115
21,-4.5,-0.08197917643427743,-0.13386307061611785,-0.04119035868682053
22,-4.0,-0.06021849609632923,-0.10493494457400165,-0.03001802302687584
23,-3.5,-0.04282015265173511,-0.08050319015873719,-0.02029217680358164
24,-3.0,-0.030230202017772267,-0.056694102589494366,-0.012476146365512197
25,-2.5,-0.02060851323127877,-0.04073408252928978,-0.006980896803504333
26,-2.0,-0.009949753184370635,-0.025819437659292954,-0.002971156769445732
27,-1.5,-0.0051457587288888385,-0.014497775431702387,-0.000724969863209024
28,-1.0,-0.0020785737411376237,-0.007855468430604196,-0.0002509742707247353
29,-0.5,-0.001685533648256854,-0.005130595623954459,-0.000232667885584098
30,0.0,-0.0016114415419242745,-0.005130595623954459,-0.000232667885584098
31,0.5,-0.0017454568403822979,-0.007362415717924842,-0.000232667885584098
32,1.0,-0.003883131978374088,-0.014392804343441923,-0.0007365622423164409
33,1.5,-0.008482872123618035,-0.02154132928213992,-0.002200692164236573
34,2.0,-0.015700106300563343,-0.03123096340850484,-0.005333004071721825
35,2.5,-0.024840040120319207,-0.041414347036813126,-0.009868587717600574
36,3.0,-0.03307937505616043,-0.05201412357154389,-0.01569320416009598
37,3.5,-0.042036637924644626,-0.06726888421669264,-0.024805516915074183
38,4.0,-0.05316343276932223,-0.08270969182675147,-0.03305124571838547
39,4.5,-0.06811761376110947,-0.09810652605319081,-0.04202266813617661
40,5.0,-0.08342349664172288,-0.11486219164553468,-0.052475462170192166
41,5.5,-0.09783578540540239,-0.13141824978607833,-0.06421804189047364
42,6.0,-0.11254093418074995,-0.15033929385855074,-0.07918561029818488
43,6.5,-0.12885082696284744,-0.16982525446821672,-0.09503890871718046
44,7.0,-0.14597327671277416,-0.18867608325317847,-0.10931006352175432
45,7.5,-0.1618320480786859,-0.2081139974928945,-0.12230493142695997
46,8.0,-0.1802181420818192,-0.2291829978070824,-0.13675786937699042
47,8.5,-0.19830948027936635,-0.2510883139895179,-0.1528682295839886
48,9.0,-0.21779746235846087,-0.2735204318369644,-0.16865208756181171
49,9.5,-0.23803205388873094,-0.2967560834198309,-0.1843072350975271
50,10.0,-0.2581450347255189,-0.316880722431264,-0.19938258482661209
51,10.5,-0.27810070259096026,-0.3364368416683048,-0.21391742372828326
52,11.0,-0.298343617893171,-0.36060571586336376,-0.23079955469525326
53,11.5,-0.31625036615462454,-0.3843523099696311,-0.2478844701749493
54,12.0,-0.33573379281274685,-0.4082171423589193,-0.26392211908043917
55,12.5,-0.35844060169214825,-0.4272751076612974,-0.2770596989885965
56,13.0,-0.3818719567567816,-0.4514986593733546,-0.2913760700947755
57,13.5,-0.40097094851600745,-0.47579923852771944,-0.3078165391563372
58,14.0,-0.419366704495602,-0.501266973918144,-0.32165207849769306
59,14.5,-0.43616624945397,-0.5267630199137494,-0.3341336198288569
60,15.0,-0.4561601429778088,-0.5522531105970796,-0.3514026385957417
61,15.5,-0.4759512712241765,-0.5772537780396315,-0.36872374855208034
62,16.0,-0.49312071534913926,-0.6048337396282086,-0.3974627025907562
63,16.5,-0.5071757823284369,-0.629282691015594,-0.41629270260653184
64,17.0,-0.5243051180799352,-0.6523032839531897,-0.4422968747389092
65,17.5,-0.5562810738348207,-0.6750087871288409,-0.4672969193091445
66,18.0,-0.5876558805712913,-0.6990304022486846,-0.4848231913754102
67,18.5,-0.6095712149118613,-0.7224879707300209,-0.4988535357187327
68,19.0,-0.6306493700902367,-0.7450329256411861,-0.5075823561205297
69,19.5,-0.6514225026510276,-0.7667017770564056,-0.520748501051079
70,20.0,-0.6718755307747253,-0.7890705540268277,-0.532302426111168
71,20.5,-0.6901084436976848,-0.8105291141326356,-0.5387786817054493
72,21.0,-0.7117714853553734,-0.8328507275955186,-0.5501384572275323
73,21.5,-0.7311944489470886,-0.8522539148327217,-0.5592902250052574
74,22.0,-0.7502571591058949,-0.8724967593008985,-0.5695561050009936
75,22.5,-0.7689540657852556,-0.8929362876168697,-0.58126157832291
76,23.0,-0.7876171902597364,-0.9116978830184523,-0.5935459689457877
77,23.5,-0.8091283135825322,-0.9306430579816363,-0.6035505112252989
78,24.0,-0.830472707501122,-0.9496126965168008,-0.6171310229046465
79,24.5,-0.8477866601877314,-0.9702620098872569,-0.6314606999860092
80,25.0,-0.8643942510678004,-0.9942019779344621,-0.6458123441343527
81,25.5,-0.8815381170634695,-1.017360208518148,-0.6601866715937097
82,26.0,-0.9021556145819882,-1.0340417664281025,-0.6745837849507442
83,26.5,-0.9187108239657937,-1.0496879829329755,-0.6890031817426725
84,27.0,-0.9336831383202504,-1.0650470839444022,-0.7034437675834139
85,27.5,-0.9482355966604372,-1.0863009459632686,-0.7091948522853748
86,28.0,-0.9626196896544787,-1.1071196432794301,-0.7239333522783202
87,28.5,-0.9775030168853758,-1.1215687944848591,-0.738693087410128
88,29.0,-0.9945064727394977,-1.1347364728657974,-0.753470054987819
89,29.5,-1.0080729009013532,-1.1522716621689442,-0.7682597915602423
90,30.0,-1.02157949823947,-1.1698695084236497,-0.7830574030023487
91,30.5,-1.0377329827606834,-1.1837372480129469,-0.7978575956093523
92,31.0,-1.0490531213583172,-1.1951312314479692,-0.8126547078748113
93,31.5,-1.0610294058426388,-1.2098990142266075,-0.8274427426606076
94,32.0,-1.0727619769903323,-1.2234920370858235,-0.8422153994985513
95,32.5,-1.0837732451414255,-1.234151484727783,-0.8569661067928971
96,33.0,-1.092747160793916,-1.2457826564823606,-0.8716880537204789
97,33.5,-1.1038467637507645,-1.2571813131992062,-0.8863742216506431
98,34.0,-1.1147414894047527,-1.2675311007423629,-0.9010174149305715
99,34.5,-1.1246141962211293,-1.2824993275692638,-0.915610290903209
100,35.0,-1.1331882374863775,-1.2915910921751097,-0.9334396727941445
101,35.5,-1.1435842436733668,-1.3042784213976866,-0.9419983726726397
