,t,rollMed,perc25,perc75
92,34.5,-2.7647948155221336,-2.9395193708623424,-2.5304968689361536
93,35.0,-2.7554280042053847,-2.925761430685118,-2.518098759549881
94,35.5,-2.74201508658291,-2.913583155005513,-2.50053702333002
95,36.0,-2.7345754706421914,-2.9007080781451693,-2.484481863785458
96,36.5,-2.7195421548042376,-2.8817608182927783,-2.4703875987160098
97,37.0,-2.7132344075482524,-2.876210100300246,-2.4643012417254924
98,37.5,-2.6998164529273367,-2.8547356427981185,-2.451375016124736
99,38.0,-2.6885566469387943,-2.833077579899378,-2.4447718445571067
100,38.5,-2.6435530165529726,-2.8118638682910455,-2.43328354068133
101,39.0,-2.597926219223152,-2.7609110470730425,-2.4250961036100667
102,39.5,-2.5504185403817536,-2.7412200059894394,-2.4001301553262735
103,40.0,-2.5243630302734044,-2.726993113634361,-2.3870358042019864
104,40.5,-2.5007048666283826,-2.7158743769477214,-2.3647474040281695
105,41.0,-2.476394150036481,-2.703880177883251,-2.3507158795350334
