,t,rollMed,perc25,perc75
0,-9.0,-0.6514955307037198,-0.9374938001628088,-0.4179107251569989
1,-8.5,-0.6064673224257291,-0.8849738509237355,-0.38051337582324507
2,-8.0,-0.5833047889628613,-0.8453618682466804,-0.36232848707012577
3,-7.5,-0.5350267779049034,-0.7913171172986928,-0.3179519689494352
4,-7.0,-0.4969235825790719,-0.7377805369407966,-0.27728260746550326
5,-6.5,-0.4514241005158368,-0.6671540196497574,-0.25311519249916925
6,-6.0,-0.3768820570460605,-0.5656950666202434,-0.20972162961747332
7,-5.5,-0.3085044868863136,-0.46969179151136586,-0.14717010675487252
8,-5.0,-0.23454551257707124,-0.38466632632933084,-0.12022950201363347
9,-4.5,-0.17843085951153626,-0.29899594194381507,-0.10217388744420974
10,-4.0,-0.1306380188653975,-0.2266416798471269,-0.07771922253582741
11,-3.5,-0.10217388744420974,-0.17630921819250034,-0.06200503958463344
12,-3.0,-0.07980781290029881,-0.1280069636000576,-0.04548381019931913
13,-2.5,-0.05116173282158343,-0.09194164754566536,-0.0277154593125033
14,-2.0,-0.03265711922816994,-0.06714572373368766,-0.012276841589542897
15,-1.5,-0.018267146909087373,-0.04548381019931913,-0.00484507099412923
16,-1.0,-0.008791423281737654,-0.026614608693556807,-0.0010713583442907293
17,-0.5,-0.003226837560077911,-0.012261494804818085,-0.0010885747894064934
18,0.0,-0.0033123612472207853,-0.00895737783514483,-0.0011044294419764178
19,0.5,-0.0033123612472207853,-0.011714934661263499,-0.0011044294419764178
20,1.0,-0.006234786529436542,-0.018744510678673,-0.0012149046907651284
21,1.5,-0.01476096913147762,-0.031125769715598883,-0.0028279737502305835
22,2.0,-0.026549679531687076,-0.047354173888026097,-0.0088293926400147
23,2.5,-0.039952042944572774,-0.06813625741876006,-0.018939285884358004
24,3.0,-0.057480740752953174,-0.089395504709743,-0.032066373916725066
25,3.5,-0.07965822380698606,-0.11262915566782672,-0.04818253151333529
26,4.0,-0.10099065852798272,-0.13913492841346287,-0.06705100044536838
27,4.5,-0.12769326110497836,-0.16642322327041148,-0.08844473088474825
28,5.0,-0.15518489680286063,-0.20310973335722188,-0.11214644817628683
29,5.5,-0.18476665400295467,-0.2418278236234757,-0.1381641313054809
30,6.0,-0.216597693202651,-0.274900744444116,-0.16539731539140973
31,6.5,-0.24920886641353768,-0.3071284530006529,-0.19340531748197431
32,7.0,-0.28527272738612375,-0.3422006999421781,-0.22228234869201202
33,7.5,-0.3205308853021527,-0.38455545273713804,-0.2516108068147189
34,8.0,-0.35797346810217645,-0.4264563508238084,-0.2838541310290763
35,8.5,-0.39592399304727266,-0.4720038452594686,-0.3173083172048192
36,9.0,-0.4343139588247489,-0.5182693575785111,-0.3542362088290216
37,9.5,-0.4748833571752513,-0.559244473860778,-0.39196864834790013
38,10.0,-0.513199321218002,-0.5994874479035586,-0.429110213660276
39,10.5,-0.5522069566010166,-0.6397243229703862,-0.4670055727027709
40,11.0,-0.5914057358940713,-0.679831624125398,-0.5059390537961483
41,11.5,-0.6316513179529322,-0.7232828431033679,-0.5469530905145559
42,12.0,-0.6738878430634567,-0.7709800451417101,-0.5881405588121236
43,12.5,-0.7153928930527718,-0.8184189389157427,-0.626998525972472
44,13.0,-0.7553855914190049,-0.8611104327000741,-0.6639529572638416
45,13.5,-0.7950833646616271,-0.9027437017082154,-0.7007977934423657
46,14.0,-0.834284575642251,-0.9397484944968242,-0.7374584065828964
